URL,Primary owner,Unique source value,Unique explanatory value,Unique practical value,Unique scenario value,Unique cultural/context value,Unique safety value,Unique format value,Net information gain,Adequate to justify separate page?,Evidence
https://echobuddha.com/authors/echo-buddha-editorial/,https://echobuddha.com/about/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Publisher transparency or user-protection information specific to “Echo Buddha Editorial”.,Publisher transparency or user-protection information specific to “Echo Buddha Editorial”.,"Yes, if required differentiation is maintained","Phase 1: Built 2026-08-11T02:17:46.273Z; 268 words; 9 content headings; authored route; nearest n/a combined overlap 0.0%; external source links 0; role review: TRUST_POLICY; owner selection: About anchors publisher identity while each policy page retains a protected, non-SEO trust function."
https://echobuddha.com/buddhist-sources-and-citations/,https://echobuddha.com/about/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Publisher transparency or user-protection information specific to “Buddhist Sources and Citations”.,Publisher transparency or user-protection information specific to “Buddhist Sources and Citations”.,"Yes, if required differentiation is maintained","Phase 1: Built 2026-08-11T02:17:46.273Z; 295 words; 6 content headings; authored route; nearest /quote-attribution-policy/ combined overlap 20.6%; external source links 0; role review: TRUST_POLICY; owner selection: About anchors publisher identity while each policy page retains a protected, non-SEO trust function."
https://echobuddha.com/contact/,https://echobuddha.com/about/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Publisher transparency or user-protection information specific to “Contact”.,Publisher transparency or user-protection information specific to “Contact”.,"Yes, if required differentiation is maintained","Phase 1: Built 2026-08-11T02:17:46.273Z; 120 words; 4 content headings; authored route; nearest /corrections/ combined overlap 15.5%; external source links 0; role review: TRUST_POLICY; owner selection: About anchors publisher identity while each policy page retains a protected, non-SEO trust function."
https://echobuddha.com/corrections/,https://echobuddha.com/about/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Publisher transparency or user-protection information specific to “Corrections and Editorial Updates”.,Publisher transparency or user-protection information specific to “Corrections and Editorial Updates”.,"Yes, if required differentiation is maintained","Phase 1: Built 2026-08-11T02:17:46.273Z; 215 words; 7 content headings; authored route; nearest /contact/ combined overlap 15.5%; external source links 0; role review: TRUST_POLICY; owner selection: About anchors publisher identity while each policy page retains a protected, non-SEO trust function."
https://echobuddha.com/daily-reflections/anger-as-a-signal/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 310 words; 12 content headings; authored route; nearest /daily-reflections/kindness-with-boundaries/ combined overlap 73.7%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/begin-again-without-shame/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 307 words; 12 content headings; authored route; nearest /daily-reflections/morning-intention/ combined overlap 73.8%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 306 words; 12 content headings; authored route; nearest /daily-reflections/kindness-with-boundaries/ combined overlap 74.5%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/enough-for-this-moment/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 298 words; 12 content headings; authored route; nearest /daily-reflections/gratitude-notices-enough/ combined overlap 74.1%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/evening-release/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 314 words; 12 content headings; authored route; nearest /daily-reflections/morning-intention/ combined overlap 73.7%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/family-patience/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 300 words; 12 content headings; authored route; nearest /daily-reflections/simple-goodwill/ combined overlap 74.1%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,https://echobuddha.com/daily-reflections/,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,Not primary distinction,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.","Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",Useful page; independent search value unproven,Phase 1: Built 2026-08-11T02:17:46.273Z; 303 words; 12 content headings; authored route; nearest /daily-reflections/metta-for-a-difficult-person/ combined overlap 75.8%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
