Item / URL,Protected publisher identity,Protected authorship model,Protected source claims,Protected attribution,Protected correction language,Protected content-process claims,Protected safety language,Protected structured-data entity,Protected ownership,Protected index state,Phase 7 allowed changes,Phase 7 prohibited changes,Validation required
https://echobuddha.com/articles/mindfulness-vs-meditation/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html | https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,COMPARISON_PAGE,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.dhammatalks.org/suttas/SN/SN45_8.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRACTICAL_APPLICATION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/non-attachment-in-relationships/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.20.budd.html | https://suttacentral.net/sn56.11/en/sujato,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SCENARIO_GUIDE,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/right-livelihood-modern-life/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.dhammatalks.org/suttas/SN/SN45_8.html | https://www.accesstoinsight.org/tipitaka/dn/dn.31.0.ksw0.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRACTICAL_APPLICATION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/right-speech-buddhism/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/sn45.8/en/sujato | https://www.accesstoinsight.org/ptf/dhamma/sacca/sacca4/samma-vaca/index.html | https://www.dhammatalks.org/suttas/SN/SN45_8.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRIMARY_PILLAR,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/right-speech-examples/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/ptf/dhamma/sacca/sacca4/samma-vaca/index.html | https://www.dhammatalks.org/suttas/SN/SN45_8.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SUPPORTING_EXPLANATION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/three-poisons-buddhism-explained/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/an/an03/an03.069.than.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRIMARY_PILLAR,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/three-ways-to-practice-patience/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,Medium,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRIMARY_PILLAR,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html | https://www.dhammatalks.org/suttas/SN/SN45_2.html | https://amaravati.org/visiting/frequently-asked-questions/ | https://bswa.org/bswp/wp-content/uploads/2022/08/Buddhist-Etiquette-BSWA.pdf,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,SCENARIO_GUIDE,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/walking-meditation-step-by-step/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,Medium,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRACTICE_GUIDE,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/sn56.11/en/sujato | https://www.dhammatalks.org/suttas/SN/SN45_8.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,BEGINNER_FOUNDATION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/what-is-karma-in-buddhism/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://suttacentral.net/an6.63/en/sujato,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRACTICAL_APPLICATION,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,https://www.dhammatalks.org/suttas/SN/SN45_2.html | https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,No unsupported attribution,Site-level correction path,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,PRIMARY_PILLAR,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,Medium,No unsupported attribution,Real publisher email and materiality workflow,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,TRUST_POLICY,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
https://echobuddha.com/buddhist-sources-and-citations/,Echo Buddha Organization,Echo Buddha Editorial organizational byline where authorship is meaningful,Medium,No unsupported attribution,Real publisher email and materiality workflow,AI/tool assistance bounded; publisher accountable,NO_CRITICAL_ISSUE,Echo Buddha publisher; Echo Buddha Editorial Organization author where applicable,TRUST_POLICY,indexable,UX/navigation/discoverability/presentation only with trust meaning preserved,"No invented person/team/reviewer/credential/source; no source, attribution, safety, owner, URL, canonical, or index change",Build; custom Phase 6 gate; ownership/index/source/safety/schema parity; browser QA
