articleA,articleB,urlA,urlB,editorialOverlap,samePrimaryCluster,sharedClusters,metadataSimilarity,overallBodySimilarity,bodyCosine,bodyJaccard,introductionSimilarity,headingSequenceSimilarity,articleStructureSimilarity,faqSimilarity,conclusionSimilarity,examplesSimilarity,exercisesSimilarity,ngram5Overlap,exactDuplicatedSentenceCount,nearDuplicatedParagraphCount,sharedPracticeLanguage,sharedConclusionLanguage,overlapCausedByNecessaryDoctrine,overlapCausedByAvoidableGenericProse
noble-eightfold-path-practical-guide,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.089,0.086,0.197,0.131,0.014,0.031,0.4,0.053,0,0.011,0.227,0,0,0,false,false,false,false
noble-eightfold-path-practical-guide,metta-meditation-script,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.096,0.136,0.302,0.158,0.071,0.038,0.4,0.149,0,0.068,0.327,0.001,0,0,true,false,false,false
noble-eightfold-path-practical-guide,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.376,0.254,0.583,0.177,0.214,0.055,0.4,0.319,0,0.429,0.582,0.001,0,0,true,false,false,false
noble-eightfold-path-practical-guide,how-to-meditate-for-anxiety,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.086,0.137,0.317,0.157,0.053,0.04,0.4,0.14,0,0,0.302,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,loving-kindness-meditation-beginners,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.165,0.118,0.232,0.173,0.039,0.038,0.4,0.193,0,0.058,0.23,0,0,0,false,false,false,false
noble-eightfold-path-practical-guide,eightfold-path-explained-daily-life,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,true,Noble Eightfold Path,0.851,0.235,0.533,0.213,0.083,0.137,0.4,0.298,0,0.254,0.52,0,0,0,true,false,true,false
noble-eightfold-path-practical-guide,mindfulness-morning-routine,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0.074,0.191,0.447,0.158,0.118,0.059,0.4,0.209,0,0.166,0.39,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Low,false,,0.175,0.104,0.22,0.144,0.018,0.103,0.4,0.059,0,0.009,0.314,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,walking-meditation-step-by-step,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.174,0.128,0.282,0.146,0.073,0.04,0.4,0.126,0,0.036,0.326,0.001,0,0,true,false,false,false
noble-eightfold-path-practical-guide,buddhist-approach-to-anger,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.135,0.112,0.248,0.157,0.019,0.046,0.4,0.109,0,0.054,0.192,0,0,0,false,false,false,false
noble-eightfold-path-practical-guide,mindfulness-for-better-sleep,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.088,0.113,0.261,0.123,0.073,0.037,0.4,0.072,0,0.023,0.208,0,0,0,false,false,false,false
noble-eightfold-path-practical-guide,how-to-practice-non-attachment,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,,0.311,0.146,0.361,0.151,0.055,0.041,0.4,0.1,0,0.086,0.401,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0.292,0.176,0.396,0.156,0.128,0.056,0.4,0.196,0,0,0.367,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,compassion-as-a-daily-discipline,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.302,0.148,0.32,0.156,0.043,0.112,0.4,0.179,0,0.05,0.404,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,letting-go-without-giving-up,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,,0.061,0.136,0.332,0.163,0.022,0.041,0.4,0.114,0,0.178,0.429,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,three-ways-to-practice-patience,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.192,0.172,0.428,0.183,0.043,0.034,0.4,0.159,0,0.065,0.486,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,mindful-listening-in-everyday-life,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.207,0.162,0.41,0.163,0.065,0.039,0.4,0.087,0,0.093,0.379,0,0,0,true,false,false,false
noble-eightfold-path-practical-guide,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0.122,0.104,0.214,0.129,0.089,0.031,0.4,0.088,0,0.176,0.222,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.417,0.173,0.358,0.212,0.09,0.125,0.4,0.137,0,0.101,0.275,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,four-noble-truths-explained-simply,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.205,0.158,0.341,0.204,0.115,0.073,0.4,0.068,0,0.019,0.257,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.121,0.089,0.162,0.119,0.074,0.051,0.4,0.107,0,0.066,0.23,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Self,true,"Impermanence; Attachment, Non-attachment, and Letting Go",1,1,1,1,1,1,1,1,1,1,1,1,50,0,true,true,false,false
impermanence-in-buddhism-letting-go,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Low,false,,0.283,0.132,0.249,0.17,0.072,0.14,0.4,0.104,0,0.09,0.248,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,how-to-meditate-for-beginners,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,Low,false,,0.12,0.101,0.211,0.134,0.066,0.031,1,0.093,0,0.066,0.167,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,mindfulness-of-breathing-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Low,false,,0,0.129,0.223,0.164,0.092,0.142,0.4,0.134,0,0.017,0.203,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,loving-kindness-meditation-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,Low,false,,0.072,0.127,0.266,0.158,0.03,0.121,0.4,0.1,0,0,0.217,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,dhammapada-reflection-what-we-think,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Low,false,,0.118,0.139,0.248,0.172,0.084,0.195,0.4,0.091,0,0.072,0.216,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,dhammapada-reflection-trained-mind,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Low,false,,0.075,0.142,0.328,0.165,0.041,0.094,0.4,0.075,0,0.128,0.288,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,eightfold-path-explained,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/eightfold-path-explained/,Low,false,,0.092,0.103,0.218,0.17,0.027,0.053,0.4,0.055,0,0.086,0.243,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,how-to-let-go-of-attachment-in-buddhism,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Low,false,"Attachment, Non-attachment, and Letting Go",0.356,0.213,0.457,0.226,0.145,0.097,0.4,0.206,0,0.02,0.322,0.003,0,0,true,false,false,false
impermanence-in-buddhism-letting-go,right-speech-buddhism,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/right-speech-buddhism/,Low,false,,0.231,0.098,0.184,0.137,0.094,0.065,0.4,0.042,0,0.103,0.212,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,buddhist-wisdom-for-overthinking,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,Low,false,,0.222,0.14,0.308,0.173,0.059,0.057,0.4,0.133,0,0,0.26,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,impermanence-in-buddhism,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/impermanence-in-buddhism/,Medium,true,Impermanence,0.623,0.315,0.683,0.236,0.339,0.097,0.4,0.332,0,0.136,0.446,0.003,0,0,true,false,true,false
impermanence-in-buddhism-letting-go,what-is-karma-in-buddhism,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Low,false,,0.166,0.136,0.322,0.157,0.056,0.062,0.4,0.072,0,0.063,0.258,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,four-noble-truths-explained,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/four-noble-truths-explained/,Low,false,,0.186,0.141,0.314,0.198,0.013,0.038,0.4,0.195,0,0,0.189,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,mindfulness-vs-meditation,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/mindfulness-vs-meditation/,Low,false,,0.015,0.116,0.266,0.171,0.029,0.065,0.4,0.023,0,0,0.272,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,buddhist-teachings-on-forgiveness,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,Low,false,,0.187,0.142,0.311,0.173,0.093,0.065,0.4,0.084,0,0.054,0.261,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,metta-meditation-script,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/metta-meditation-script/,Low,false,,0.012,0.122,0.287,0.155,0.044,0.045,0.4,0.07,0,0.067,0.269,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,buddhism-for-beginners-simple-guide,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Low,false,,0.303,0.13,0.258,0.147,0.117,0.072,0.4,0.116,0,0.11,0.325,0,0,0,true,false,false,false
impermanence-in-buddhism-letting-go,how-to-meditate-for-anxiety,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Low,false,,0.056,0.114,0.278,0.161,0,0.031,0.4,0.087,0,0,0.261,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,loving-kindness-meditation-beginners,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Low,false,,0.017,0.123,0.269,0.165,0.063,0.046,0.4,0.091,0,0.027,0.244,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,eightfold-path-explained-daily-life,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Low,false,,0.149,0.092,0.202,0.138,0.014,0.048,0.4,0.069,0,0.112,0.252,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,mindfulness-morning-routine,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/mindfulness-morning-routine/,Low,false,,0,0.102,0.243,0.133,0,0.042,0.4,0.091,0,0.03,0.244,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,buddhist-teachings-on-impermanence,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,Medium,true,Impermanence,0.508,0.285,0.618,0.229,0.219,0.085,0.4,0.423,0,0.062,0.44,0.003,0,0,true,false,true,false
impermanence-in-buddhism-letting-go,walking-meditation-step-by-step,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/walking-meditation-step-by-step/,Low,false,,0.015,0.105,0.216,0.145,0.06,0.057,0.4,0.082,0,0.028,0.251,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,buddhist-approach-to-anger,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/buddhist-approach-to-anger/,Low,false,,0.176,0.084,0.169,0.129,0.046,0.045,0.4,0.052,0,0.064,0.129,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,mindfulness-for-better-sleep,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/mindfulness-for-better-sleep/,Low,false,,0.049,0.112,0.234,0.145,0.06,0.044,0.4,0.118,0,0.089,0.203,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,how-to-practice-non-attachment,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/how-to-practice-non-attachment/,Low,false,"Attachment, Non-attachment, and Letting Go",0.115,0.208,0.432,0.236,0.15,0.058,0.4,0.26,0,0.107,0.367,0.001,0,0,true,false,false,false
impermanence-in-buddhism-letting-go,beginning-a-daily-mindfulness-practice,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,Low,false,,0,0.121,0.256,0.155,0.09,0.046,0.4,0.08,0,0,0.277,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,compassion-as-a-daily-discipline,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Low,false,,0.145,0.118,0.246,0.147,0.07,0.061,0.4,0.099,0,0.04,0.254,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,letting-go-without-giving-up,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/letting-go-without-giving-up/,Low,false,"Attachment, Non-attachment, and Letting Go",0.139,0.171,0.359,0.212,0.09,0.031,0.4,0.257,0,0,0.287,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,three-ways-to-practice-patience,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/three-ways-to-practice-patience/,Low,false,,0.017,0.107,0.241,0.151,0.035,0.043,0.4,0.061,0,0,0.289,0.001,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,mindful-listening-in-everyday-life,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Low,false,,0.058,0.105,0.216,0.156,0.035,0.056,0.4,0.092,0,0.153,0.227,0,0,0,false,false,false,false
impermanence-in-buddhism-letting-go,creating-a-peaceful-corner-at-home,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Low,false,,0,0.102,0.216,0.124,0.073,0.038,0.4,0.086,0,0.083,0.211,0,0,0,false,false,false,false
compassion-in-buddhism-beginner-guide,what-is-buddhism-beginner-guide,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Low,false,,0.552,0.178,0.33,0.202,0.146,0.103,0.4,0.252,0,0.022,0.402,0,0,0,true,false,false,false
compassion-in-buddhism-beginner-guide,four-noble-truths-explained-simply,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,Low,false,,0.152,0.129,0.285,0.2,0.051,0.052,0.4,0.049,0,0.066,0.317,0.001,0,0,true,false,false,false
compassion-in-buddhism-beginner-guide,noble-eightfold-path-practical-guide,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Low,false,,0.349,0.117,0.263,0.183,0.035,0.059,0.4,0.026,0,0.076,0.274,0,0,0,false,false,false,false
compassion-in-buddhism-beginner-guide,impermanence-in-buddhism-letting-go,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Low,false,,0.283,0.132,0.249,0.17,0.072,0.14,0.4,0.104,0,0.09,0.248,0,0,0,false,false,false,false
compassion-in-buddhism-beginner-guide,compassion-in-buddhism-beginner-guide,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Self,true,Compassion and Forgiveness,1,1,1,1,1,1,1,1,1,1,1,1,56,0,true,true,false,false
