quote_id,detail URL,category,origin type,Phase 2 score,Phase 3 protection,visible query ownership,before indexability,Google canonical,template risk,unique-text ratio,editorial value,attribution state,decision,survivor/destination,redirect,new index state,sitemap action,internal-link action,content migration,confidence,evidence
quote_108dc2c05fcbe3ca,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,MEDIUM_NOINDEX_UI_REUSE,0.4452,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_50918d447b54b844,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,MEDIUM_NOINDEX_UI_REUSE,0.3794,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_92bb1217fcea5c95,https://echobuddha.com/quotes/renewal/evening-release-reflection/,renewal,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/renewal/evening-release-reflection/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7143,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_73636d73311b8c39,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,renewal,ECHOBUDDHA_ORIGINAL,50,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7079,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 50; user URL retained; category intent preserved
quote_31bbd899c059e06e,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,MEDIUM_NOINDEX_UI_REUSE,0.364,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_f250b18cda8b4083,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,MEDIUM_NOINDEX_UI_REUSE,0.3881,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_ce6c8710f3da53f9,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,renewal,ECHOBUDDHA_ORIGINAL,50,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7186,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 50; user URL retained; category intent preserved
quote_f82e3fc0830b7d2a,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,MEDIUM_NOINDEX_UI_REUSE,0.3902,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_0b1215e7ae4908db,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,MEDIUM_NOINDEX_UI_REUSE,0.4099,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_ab6e80d1907fd1b2,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,renewal,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,MEDIUM_NOINDEX_UI_REUSE,0.3781,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/renewal/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_c88a78c843233419,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,MEDIUM_NOINDEX_UI_REUSE,0.3498,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_8aedb1c9d342462a,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,MEDIUM_NOINDEX_UI_REUSE,0.4497,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_e2c1761047abaff5,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,wisdom,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7058,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_d262cdca3242171c,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,wisdom,ECHOBUDDHA_ORIGINAL,47,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,HIGH_INDEXABLE_TEMPLATE_RISK,0.6828,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 47; user URL retained; category intent preserved
quote_0b5047dfd122ca8f,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,wisdom,ECHOBUDDHA_ORIGINAL,44,SEO_P2_EMERGING,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,HIGH_INDEXABLE_TEMPLATE_RISK,0.6927,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,MEDIUM_HIGH,SEO_P2_EMERGING; NO_VISIBLE_QUERY_ROW; Phase 2 44; user URL retained; category intent preserved
quote_2aadc4e384d24b9d,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P2_EMERGING,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,MEDIUM_NOINDEX_UI_REUSE,0.3456,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,MEDIUM_HIGH,SEO_P2_EMERGING; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_42c3c739ae3f28cd,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P2_EMERGING,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,MEDIUM_NOINDEX_UI_REUSE,0.3564,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,MEDIUM_HIGH,SEO_P2_EMERGING; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_a3eb3efd4b15ec12,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,wisdom,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7058,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_96a0061e41f39fb5,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,MEDIUM_NOINDEX_UI_REUSE,0.3872,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_4fe88ff26ae1685c,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,wisdom,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,HIGH_INDEXABLE_TEMPLATE_RISK,0.7107,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_77f17a3b974448c4,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P2_EMERGING,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,MEDIUM_NOINDEX_UI_REUSE,0.4138,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,MEDIUM_HIGH,SEO_P2_EMERGING; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_23ea0302fc925160,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,MEDIUM_NOINDEX_UI_REUSE,0.3614,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_7bcc5d3aa913de4d,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,wisdom,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,HIGH_INDEXABLE_TEMPLATE_RISK,0.6987,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_d3e4f4b922c49d1a,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,MEDIUM_NOINDEX_UI_REUSE,0.354,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_4a1d49253ca21cc8,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,MEDIUM_NOINDEX_UI_REUSE,0.3801,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_ad5a890ac5878887,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P2_EMERGING,VISIBLE_QUERY_OWNER_REVIEWED,false,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,MEDIUM_NOINDEX_UI_REUSE,0.4034,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,MEDIUM_HIGH,SEO_P2_EMERGING; art wisdom standing | wisdom in art; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_4bdfecaf9344d025,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,wisdom,ECHOBUDDHA_ORIGINAL,43,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,HIGH_INDEXABLE_TEMPLATE_RISK,0.6913,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 43; user URL retained; category intent preserved
quote_3f95027caacd4571,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,wisdom,ECHOBUDDHA_ORIGINAL,NOT_APPLICABLE,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,false,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,MEDIUM_NOINDEX_UI_REUSE,0.3445,Concise generated permalink retained for sharing and browsing; category owns the Search collection intent.,ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",PRESERVE_EXCLUDED,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 NOT_APPLICABLE; user URL retained; category intent preserved
quote_cdfd0ace15ad2dfe,https://echobuddha.com/quotes/wisdom/wise-silence/,wisdom,ECHOBUDDHA_ORIGINAL,40,SEO_P3_LIMITED,NO_VISIBLE_QUERY_ROW,true,https://echobuddha.com/quotes/wisdom/wise-silence/,HIGH_INDEXABLE_TEMPLATE_RISK,0.6993,"Authored reflection retained for users, but Phase 2 found weak independent purpose and dominant template dependence.",ORIGINAL_ECHOBUDDHA_CLEAR,NOINDEX_USER_PERMALINK,https://echobuddha.com/quotes/wisdom/,NONE,"noindex, follow",REMOVE_FROM_SITEMAP,KEEP_FOR_USER_BROWSING_AND_SHARING,NOT_REQUIRED_UNDERLYING_QUOTE_AND_PERMALINK_RETAINED,HIGH,SEO_P3_LIMITED; NO_VISIBLE_QUERY_ROW; Phase 2 40; user URL retained; category intent preserved
