URL,Production status,Production final URL,Current repo title/H1/robots/canonical match?,Production rendered text matches current repo?,Production rendered text matches forensic a1cd457?,Production fully matches current repo?,Production fully matches forensic a1cd457?,Production title,Current title,Forensic title,Production H1,Current H1,Production robots,Current robots,Forensic robots,Production canonical,Current canonical,AdSense script count,Publisher IDs,Classification
https://echobuddha.com/articles/mindfulness-vs-meditation/,200,https://echobuddha.com/articles/mindfulness-vs-meditation/,Yes,Yes,Yes,Yes,Yes,Mindfulness vs Meditation: Simple Beginner Guide | Echo Buddha,Mindfulness vs Meditation: Simple Beginner Guide | Echo Buddha,Mindfulness vs Meditation: Simple Beginner Guide | Echo Buddha,Mindfulness vs Meditation: What Is the Difference for Beginners?,Mindfulness vs Meditation: What Is the Difference for Beginners?,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/mindfulness-vs-meditation/,https://echobuddha.com/articles/mindfulness-vs-meditation/,1,ca-pub-3911157640549350,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,200,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Yes,No,Yes,No,Yes,Noble Eightfold Path Practical Guide for Daily Life | Echo Buddha,Noble Eightfold Path Practical Guide for Daily Life | Echo Buddha,Noble Eightfold Path Practical Guide for Daily Life | Echo Buddha,The Noble Eightfold Path: A Practical Guide for Daily Life,The Noble Eightfold Path: A Practical Guide for Daily Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/non-attachment-in-relationships/,200,https://echobuddha.com/articles/non-attachment-in-relationships/,Yes,Yes,Yes,Yes,Yes,Non-Attachment in Relationships Without Becoming Cold | Echo Buddha,Non-Attachment in Relationships Without Becoming Cold | Echo Buddha,Non-Attachment in Relationships Without Becoming Cold | Echo Buddha,Non-Attachment in Relationships,Non-Attachment in Relationships,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/non-attachment-in-relationships/,https://echobuddha.com/articles/non-attachment-in-relationships/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/right-livelihood-modern-life/,200,https://echobuddha.com/articles/right-livelihood-modern-life/,Yes,No,Yes,No,Yes,Right Livelihood in Modern Life: Buddhist Work Ethics | Echo Buddha,Right Livelihood in Modern Life: Buddhist Work Ethics | Echo Buddha,Right Livelihood in Modern Life: Buddhist Work Ethics | Echo Buddha,Right Livelihood in Modern Life: Buddhist Work Ethics Without Perfectionism,Right Livelihood in Modern Life: Buddhist Work Ethics Without Perfectionism,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/right-livelihood-modern-life/,https://echobuddha.com/articles/right-livelihood-modern-life/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/right-speech-buddhism/,200,https://echobuddha.com/articles/right-speech-buddhism/,Yes,No,Yes,No,Yes,"Right Speech in Buddhism: Meaning, Examples, and Practice | Echo Buddha","Right Speech in Buddhism: Meaning, Examples, and Practice | Echo Buddha","Right Speech in Buddhism: Meaning, Examples, and Practice | Echo Buddha",Right Speech in Buddhism: How to Speak with Kindness and Awareness,Right Speech in Buddhism: How to Speak with Kindness and Awareness,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/right-speech-buddhism/,https://echobuddha.com/articles/right-speech-buddhism/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/right-speech-examples/,200,https://echobuddha.com/articles/right-speech-examples/,Yes,No,Yes,No,Yes,Right Speech Examples for Everyday Life | Echo Buddha,Right Speech Examples for Everyday Life | Echo Buddha,Right Speech Examples for Everyday Life | Echo Buddha,Right Speech Examples for Everyday Life,Right Speech Examples for Everyday Life,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/right-speech-examples/,https://echobuddha.com/articles/right-speech-examples/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/three-poisons-buddhism-explained/,200,https://echobuddha.com/articles/three-poisons-buddhism-explained/,Yes,No,Yes,No,Yes,"Three Poisons in Buddhism: Greed, Aversion, and Delusion | Echo Buddha","Three Poisons in Buddhism: Greed, Aversion, and Delusion | Echo Buddha","Three Poisons in Buddhism: Greed, Aversion, and Delusion | Echo Buddha","The Three Poisons in Buddhism: Greed, Hatred, and Delusion Explained","The Three Poisons in Buddhism: Greed, Hatred, and Delusion Explained","index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/three-poisons-buddhism-explained/,https://echobuddha.com/articles/three-poisons-buddhism-explained/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/three-ways-to-practice-patience/,200,https://echobuddha.com/articles/three-ways-to-practice-patience/,Yes,No,Yes,No,Yes,Three Ways to Practice Patience | Echo Buddha,Three Ways to Practice Patience | Echo Buddha,Three Ways to Practice Patience | Echo Buddha,Three Ways to Practice Patience,Three Ways to Practice Patience,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/three-ways-to-practice-patience/,https://echobuddha.com/articles/three-ways-to-practice-patience/,1,ca-pub-3911157640549350,MATCHES_FORENSIC_ONLY
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,200,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,Yes,Yes,Yes,Yes,Yes,Visiting a Buddhist Temple Respectfully: Beginner Guide | Echo Buddha,Visiting a Buddhist Temple Respectfully: Beginner Guide | Echo Buddha,Visiting a Buddhist Temple Respectfully: Beginner Guide | Echo Buddha,Visiting a Buddhist Temple Respectfully,Visiting a Buddhist Temple Respectfully,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,1,ca-pub-3911157640549350,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/walking-meditation-step-by-step/,200,https://echobuddha.com/articles/walking-meditation-step-by-step/,Yes,Yes,Yes,Yes,Yes,Walking Meditation: Step-by-Step Guide | Echo Buddha,Walking Meditation: Step-by-Step Guide | Echo Buddha,Walking Meditation: Step-by-Step Guide | Echo Buddha,Walking Meditation: A Step-by-Step Beginner's Guide,Walking Meditation: A Step-by-Step Beginner's Guide,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/walking-meditation-step-by-step/,https://echobuddha.com/articles/walking-meditation-step-by-step/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,200,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Yes,Yes,Yes,Yes,Yes,What Is Buddhism? Beginner Guide to Buddhist Wisdom | Echo Buddha,What Is Buddhism? Beginner Guide to Buddhist Wisdom | Echo Buddha,What Is Buddhism? Beginner Guide to Buddhist Wisdom | Echo Buddha,What Is Buddhism? A Beginner-Friendly Guide,What Is Buddhism? A Beginner-Friendly Guide,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,1,ca-pub-3911157640549350,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/what-is-karma-in-buddhism/,200,https://echobuddha.com/articles/what-is-karma-in-buddhism/,Yes,Yes,Yes,Yes,Yes,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,How Karma Shapes Daily Choices in Buddhist Practice,How Karma Shapes Daily Choices in Buddhist Practice,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/what-is-karma-in-buddhism/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,1,ca-pub-3911157640549350,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,200,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Yes,Yes,Yes,Yes,Yes,What Is Sangha? Buddhist Community for Beginners | Echo Buddha,What Is Sangha? Buddhist Community for Beginners | Echo Buddha,What Is Sangha? Buddhist Community for Beginners | Echo Buddha,What Is Sangha? Why Buddhist Community Matters for Beginners,What Is Sangha? Why Buddhist Community Matters for Beginners,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/articles/what-is-sangha-buddhist-community/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,1,ca-pub-3911157640549350,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/authors/echo-buddha-editorial/,200,https://echobuddha.com/authors/echo-buddha-editorial/,Yes,Yes,Yes,Yes,Yes,Echo Buddha Editorial | Echo Buddha,Echo Buddha Editorial | Echo Buddha,Echo Buddha Editorial | Echo Buddha,Echo Buddha Editorial,Echo Buddha Editorial,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/authors/echo-buddha-editorial/,https://echobuddha.com/authors/echo-buddha-editorial/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/buddhist-sources-and-citations/,200,https://echobuddha.com/buddhist-sources-and-citations/,Yes,Yes,Yes,Yes,Yes,Buddhist Sources and Citations | Echo Buddha,Buddhist Sources and Citations | Echo Buddha,Buddhist Sources and Citations | Echo Buddha,Buddhist Sources and Citations,Buddhist Sources and Citations,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/buddhist-sources-and-citations/,https://echobuddha.com/buddhist-sources-and-citations/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/contact/,200,https://echobuddha.com/contact/,Yes,Yes,Yes,Yes,Yes,Contact | Echo Buddha,Contact | Echo Buddha,Contact | Echo Buddha,Contact Echo Buddha,Contact Echo Buddha,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/contact/,https://echobuddha.com/contact/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/corrections/,200,https://echobuddha.com/corrections/,Yes,Yes,Yes,Yes,Yes,Corrections and Editorial Updates | Echo Buddha,Corrections and Editorial Updates | Echo Buddha,Corrections and Editorial Updates | Echo Buddha,Corrections and Editorial Updates,Corrections and Editorial Updates,"index, follow (implicit)","index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/corrections/,https://echobuddha.com/corrections/,0,,MATCHES_CURRENT_AND_FORENSIC
https://echobuddha.com/daily-reflections/anger-as-a-signal/,200,https://echobuddha.com/daily-reflections/anger-as-a-signal/,No,Yes,Yes,No,Yes,Anger Can Become a Signal - Daily Buddhist Reflection | Echo Buddha,Anger Can Become a Signal - Daily Buddhist Reflection | Echo Buddha,Anger Can Become a Signal - Daily Buddhist Reflection | Echo Buddha,Anger Can Become a Signal,Anger Can Become a Signal,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/anger-as-a-signal/,https://echobuddha.com/daily-reflections/anger-as-a-signal/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/begin-again-without-shame/,200,https://echobuddha.com/daily-reflections/begin-again-without-shame/,No,Yes,Yes,No,Yes,Begin Again Without Shame - Daily Buddhist Reflection | Echo Buddha,Begin Again Without Shame - Daily Buddhist Reflection | Echo Buddha,Begin Again Without Shame - Daily Buddhist Reflection | Echo Buddha,Begin Again Without Shame,Begin Again Without Shame,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/begin-again-without-shame/,https://echobuddha.com/daily-reflections/begin-again-without-shame/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,200,https://echobuddha.com/daily-reflections/compassion-begins-nearby/,No,Yes,Yes,No,Yes,Compassion Begins Nearby - Daily Buddhist Reflection | Echo Buddha,Compassion Begins Nearby - Daily Buddhist Reflection | Echo Buddha,Compassion Begins Nearby - Daily Buddhist Reflection | Echo Buddha,Compassion Begins Nearby,Compassion Begins Nearby,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/compassion-begins-nearby/,https://echobuddha.com/daily-reflections/compassion-begins-nearby/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/enough-for-this-moment/,200,https://echobuddha.com/daily-reflections/enough-for-this-moment/,No,Yes,Yes,No,Yes,Enough for This Moment - Daily Buddhist Reflection | Echo Buddha,Enough for This Moment - Daily Buddhist Reflection | Echo Buddha,Enough for This Moment - Daily Buddhist Reflection | Echo Buddha,Enough for This Moment,Enough for This Moment,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/enough-for-this-moment/,https://echobuddha.com/daily-reflections/enough-for-this-moment/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/evening-release/,200,https://echobuddha.com/daily-reflections/evening-release/,No,Yes,Yes,No,Yes,End the Day by Releasing - Daily Buddhist Reflection | Echo Buddha,End the Day by Releasing - Daily Buddhist Reflection | Echo Buddha,End the Day by Releasing - Daily Buddhist Reflection | Echo Buddha,End the Day by Releasing,End the Day by Releasing,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/evening-release/,https://echobuddha.com/daily-reflections/evening-release/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/family-patience/,200,https://echobuddha.com/daily-reflections/family-patience/,No,Yes,Yes,No,Yes,Patience at Home - Daily Buddhist Reflection | Echo Buddha,Patience at Home - Daily Buddhist Reflection | Echo Buddha,Patience at Home - Daily Buddhist Reflection | Echo Buddha,Patience at Home,Patience at Home,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/family-patience/,https://echobuddha.com/daily-reflections/family-patience/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,200,https://echobuddha.com/daily-reflections/forgiveness-without-approval/,No,Yes,Yes,No,Yes,Forgiveness Is Not Approval - Daily Buddhist Reflection | Echo Buddha,Forgiveness Is Not Approval - Daily Buddhist Reflection | Echo Buddha,Forgiveness Is Not Approval - Daily Buddhist Reflection | Echo Buddha,Forgiveness Is Not Approval,Forgiveness Is Not Approval,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/forgiveness-without-approval/,https://echobuddha.com/daily-reflections/forgiveness-without-approval/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/gratitude-for-change/,200,https://echobuddha.com/daily-reflections/gratitude-for-change/,No,Yes,Yes,No,Yes,Gratitude for Change - Daily Buddhist Reflection | Echo Buddha,Gratitude for Change - Daily Buddhist Reflection | Echo Buddha,Gratitude for Change - Daily Buddhist Reflection | Echo Buddha,Gratitude for Change,Gratitude for Change,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/gratitude-for-change/,https://echobuddha.com/daily-reflections/gratitude-for-change/,0,,MATCHES_FORENSIC_ONLY
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,200,https://echobuddha.com/daily-reflections/gratitude-notices-enough/,No,Yes,Yes,No,Yes,Gratitude Notices Enough - Daily Buddhist Reflection | Echo Buddha,Gratitude Notices Enough - Daily Buddhist Reflection | Echo Buddha,Gratitude Notices Enough - Daily Buddhist Reflection | Echo Buddha,Gratitude Notices Enough,Gratitude Notices Enough,"index, follow (implicit)","noindex, follow","index, follow (implicit)",https://echobuddha.com/daily-reflections/gratitude-notices-enough/,https://echobuddha.com/daily-reflections/gratitude-notices-enough/,0,,MATCHES_FORENSIC_ONLY
