URL,page type,current title,purpose,indexability,current responsible party,visible author,author link,visible reviewer,source information,publication date,modified date,correction mechanism,schema type,schema author,schema publisher,organization reference,factual consistency,trust issue,action
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,QUOTE_STORY,Compassion Buddhist Quote: Seeing Pain Behind Behavior | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,QUOTE_STORY,Self Compassion Mindfulness Quote: Gentle Inner Speech | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,QUOTE_STORY,Kindness Quote for Daily Life: A Quiet Practice | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,QUOTE_STORY,Original Compassion Reflection: Kindness does not need an... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,QUOTE_STORY,Original Compassion Reflection: Let kindness be the echo... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,QUOTE_STORY,Original Compassion Reflection: Let your boundaries be clear... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,QUOTE_STORY,Loving Kindness Quote: Goodwill Toward Self and Others | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,QUOTE_STORY,Original Compassion Reflection: Offer others the patience you... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,QUOTE_STORY,Original Compassion Reflection: Small kindnesses often reach places... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,QUOTE_STORY,Original Compassion Reflection: The heart becomes spacious each... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,QUOTE_STORY,Original Compassion Reflection: To understand someone is not... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,QUOTE_STORY,Original Compassion Reflection: When you cannot remove another's... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/,QUOTE_HUB,Original Impermanence Quotes Inspired by Buddhist Practice | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,QUOTE_STORY,Original Impermanence Reflection: Acceptance begins where the argument... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,QUOTE_STORY,"Original Impermanence Reflection: Because this moment will pass,... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,Impermanence Buddhist Quote: Change Is How Life Continues | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,QUOTE_STORY,Original Impermanence Reflection: Change takes nothing personally; it... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,QUOTE_STORY,"Original Impermanence Reflection: Everything changes, including the part... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,QUOTE_STORY,"Original Impermanence Reflection: Hold each day carefully, knowing... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/meet-change-softly/,QUOTE_STORY,Buddhist Quote About Change: Meet Change Softly | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,QUOTE_STORY,Original Impermanence Reflection: No season is asked to... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,QUOTE_STORY,Original Impermanence Reflection: The fading flower does not... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,QUOTE_STORY,Original Impermanence Reflection: The passing of joy teaches... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,QUOTE_STORY,Original Impermanence Reflection: Today's certainty may become tomorrow's... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,QUOTE_STORY,Original Impermanence Reflection: What changes is not always... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/,QUOTE_HUB,Original Letting Go Quotes Inspired by Buddhist Practice | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,QUOTE_STORY,Original Letting Go Reflection: An open hand can care... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,QUOTE_STORY,Letting Go Buddhist Quote: Caring Without Clinging | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE_STORY,Buddhist Forgiveness Quote: Release Without Approving Harm | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,QUOTE_STORY,Original Letting Go Reflection: Freedom often sounds like the... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,QUOTE_STORY,Original Letting Go Reflection: Let the feeling pass through... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,QUOTE_STORY,Original Letting Go Reflection: Letting go begins by admitting... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,QUOTE_STORY,Non Attachment Quote: Hold Life With Open Hands | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,QUOTE_STORY,Original Letting Go Reflection: Peace enters when control is... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,QUOTE_STORY,Original Letting Go Reflection: Release the need to replay... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,QUOTE_STORY,"Original Letting Go Reflection: Release the outcome, but keep... | Echo Buddha",Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/soften-around-stress/,QUOTE_STORY,Buddhist Quote for Stress: Soften Around Pressure | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,QUOTE_STORY,Original Letting Go Reflection: What leaves your life may... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,QUOTE_STORY,Buddhist Attachment Quote: Noticing Where Clinging Begins | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,QUOTE_STORY,Original Letting Go Reflection: You can honor the past... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,QUOTE_STORY,Original Letting Go Reflection: You do not betray a... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,QUOTE_STORY,Original Letting Go Reflection: You do not need to... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/meditation/,QUOTE_HUB,Original Meditation Quotes Inspired by Buddhist Practice | Echo Buddha,"Navigation, collection, legal, or utility surface",indexable,Echo Buddha,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,CollectionPage | BreadcrumbList,NOT_APPLICABLE,NOT_APPLICABLE,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,QUOTE_STORY,Original Meditation Reflection: A short sincere practice can... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,QUOTE_STORY,Original Meditation Reflection: Do not search meditation for... | Echo Buddha,Substantive editorial resource,noindex / non-indexable,Echo Buddha,Echo Buddha Editorial,/authors/echo-buddha-editorial/,NONE_CLAIMED,PRESENT (0 external links),NOT_SHOWN,NOT_SHOWN,PAGE_LINK_OR_CONTACT_PRESENT,WebPage | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,VIA_SITEWIDE_IDENTITY_OR_PAGE_PUBLISHER,PASS,NONE_MATERIAL,RETAIN_PHASE_7_MODEL
